name,school,establishment,type,province,office of education
대구운암초등학교,elmentary,2003,public,대구광역시,대구광역시서부교육지원청
전남체육고등학교,high,2003,public,전라남도,전라남도무안교육지원청
천안용곡초등학교,elmentary,2003,public,충청남도,충청남도천안교육지원청
제주외국어고등학교,high,2003,public,제주특별자치도,제주특별자치도제주시교육지원청
천안신방중학교,middle,2003,public,충청남도,충청남도천안교육지원청
용정중학교,middle,2003,private,전라남도,전라남도보성교육지원청
전주여울초등학교,elmentary,2003,public,전라북도,전라북도전주교육지원청
천안월봉고등학교,high,2003,public,충청남도,충청남도천안교육지원청
시흥월곶초등학교,elmentary,2003,public,경기도,경기도시흥교육지원청
한국게임과학고등학교,high,2003,private,전라북도,전라북도완주교육지원청
경포초등학교,elmentary,2003,public,강원도,강원도강릉교육지원청
부산과학고등학교,high,2003,public,부산광역시,부산광역시동래교육지원청
동두천신천초등학교,elmentary,2003,public,경기도,경기도동두천양주교육지원청
송호고등학교,high,2003,public,경기도,경기도안산교육지원청
첨단중학교,middle,2003,public,광주광역시,광주광역시서부교육지원청
천안백석중학교,middle,2003,public,충청남도,충청남도천안교육지원청
도림고등학교,high,2003,public,인천광역시,인천광역시동부교육지원청
천안백석초등학교,elmentary,2003,public,충청남도,충청남도천안교육지원청
도원고등학교,high,2003,public,대구광역시,대구광역시남부교육지원청
천안오성초등학교,elmentary,2003,public,충청남도,충청남도천안교육지원청
대구천내초등학교,elmentary,2003,public,대구광역시,대구광역시달성교육지원청
김해분성고등학교,high,2003,public,경상남도,경상남도김해교육지원청
솔안초등학교,elmentary,2003,public,경기도,경기도부천교육지원청
부천일신중학교,middle,2003,public,경기도,경기도부천교육지원청
인천간재울초등학교,elmentary,2003,public,인천광역시,인천광역시서부교육지원청
경기예술고등학교,high,2003,public,경기도,경기도부천교육지원청
칠금중학교,middle,2003,public,충청북도,충청북도충주교육지원청
대천동대초등학교,elmentary,2003,public,충청남도,충청남도보령교육지원청
풍암고등학교,high,2003,public,광주광역시,광주광역시서부교육지원청
한마음고등학교,high,2003,private,충청남도,충청남도천안교육지원청
천안두정고등학교,high,2003,public,충청남도,충청남도천안교육지원청
동패초등학교,elmentary,2003,public,경기도,경기도파주교육지원청
대구동평초등학교,elmentary,2002,public,대구광역시,대구광역시서부교육지원청
서울개운초등학교,elmentary,2002,public,서울특별시,서울특별시성북강북교육지원청
공주신월초등학교,elmentary,2002,public,충청남도,충청남도공주교육지원청
안계초등학교,elmentary,2002,public,경상남도,경상남도창원교육지원청
대전노은중학교,middle,2002,public,대전광역시,대전광역시서부교육지원청
지평선중학교,middle,2002,private,전라북도,전라북도김제교육지원청
호계초등학교,elmentary,2002,public,경상남도,경상남도창원교육지원청
반안초등학교,elmentary,2002,public,부산광역시,부산광역시해운대교육지원청
창원상남중학교,middle,2002,public,경상남도,경상남도창원교육지원청
운림중학교,middle,2002,public,광주광역시,광주광역시동부교육지원청
서울미래초등학교,elmentary,2002,public,서울특별시,서울특별시남부교육지원청
마사고등학교실습지,high,2002,private,전라북도,전라북도장수교육지원청
내혜홀초등학교,elmentary,2002,public,경기도,경기도안성교육지원청
태랑중학교,middle,2002,public,서울특별시,서울특별시북부교육지원청
학남중학교,middle,2002,public,대구광역시,대구광역시서부교육지원청
지산중학교,middle,2002,public,경기도,경기도파주교육지원청
남양주송라초등학교,elmentary,2002,public,경기도,경기도구리남양주교육지원청
풍산초등학교,elmentary,2002,public,경기도,경기도고양교육지원청
대구성곡초등학교,elmentary,2002,public,대구광역시,대구광역시남부교육지원청
효자중학교,middle,2002,public,경기도,경기도의정부교육지원청
솔개초등학교,elmentary,2002,public,경기도,경기도용인교육지원청
관양고등학교,high,2002,public,경기도,경기도안양과천교육지원청
소현중학교,middle,2002,public,경기도,경기도용인교육지원청
회천초등학교,elmentary,2002,public,경기도,경기도동두천양주교육지원청
파주와동초등학교,elmentary,2002,public,경기도,경기도파주교육지원청
천천중학교,middle,2002,public,경기도,경기도수원교육지원청
고현초등학교,elmentary,2002,public,경기도,경기도수원교육지원청
부용중학교,middle,2002,public,경기도,경기도의정부교육지원청
용수초등학교,elmentary,2002,public,부산광역시,부산광역시북부교육지원청
인천남촌초등학교,elmentary,2002,public,인천광역시,인천광역시동부교육지원청
수택고등학교,high,2002,public,경기도,경기도구리남양주교육지원청
상갈중학교,middle,2002,public,경기도,경기도용인교육지원청
호평초등학교,elmentary,2002,public,경기도,경기도구리남양주교육지원청
호곡중학교,middle,2002,public,경기도,경기도고양교육지원청
삼정초등학교,elmentary,2002,public,울산광역시,울산광역시강남교육지원청
각골초등학교,elmentary,2002,public,경기도,경기도안산교육지원청
대전지족초등학교,elmentary,2002,public,대전광역시,대전광역시서부교육지원청
검단고등학교,high,2002,public,인천광역시,인천광역시서부교육지원청
한국전통문화고등학교,high,2002,public,전라북도,전라북도전주교육지원청
동주초등학교,elmentary,2002,public,충청북도,충청북도청주교육지원청
도농초등학교,elmentary,2002,public,경기도,경기도구리남양주교육지원청
인천공항초등학교,elmentary,2002,public,인천광역시,인천광역시남부교육지원청
구갈중학교,middle,2002,public,경기도,경기도용인교육지원청
탄벌초등학교,elmentary,2002,public,경기도,경기도광주하남교육지원청
성복중학교,middle,2002,public,경기도,경기도용인교육지원청
성림초등학교,elmentary,2002,public,강원도,강원도춘천교육지원청
군산동원중학교,middle,2002,public,전라북도,전라북도군산교육지원청
김천동신초등학교,elmentary,2002,public,경상북도,경상북도김천교육지원청
인천신선초등학교,elmentary,2002,public,인천광역시,인천광역시남부교육지원청
와부초등학교,elmentary,2002,public,경기도,경기도구리남양주교육지원청
매현초등학교,elmentary,2002,public,경기도,경기도수원교육지원청
효동초등학교,elmentary,2002,public,경기도,경기도수원교육지원청
어룡초등학교,elmentary,2002,public,경기도,경기도의정부교육지원청
현대청운중학교,middle,2002,private,울산광역시,울산광역시강북교육지원청
영문중학교,middle,2002,public,경기도,경기도용인교육지원청
구평남부초등학교,elmentary,2002,public,경상북도,경상북도구미교육지원청
인천공항중학교,middle,2002,public,인천광역시,인천광역시남부교육지원청
인천미산초등학교,elmentary,2002,public,인천광역시,인천광역시북부교육지원청
의정부부용초등학교,elmentary,2002,public,경기도,경기도의정부교육지원청
