id,sq1,sq2,sq3,q1_1,q1_2_1,q1_2_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q1_8_a,q1_9,q1_9_a,q1_9_1_1,q1_9_1_2,q1_9_1_a,q1_10,q1_11,q1_12_1,q1_12_2,q1_12_3,q1_12_4,q1_12_5,q1_12_6,q1_12_7,q1_12_8,q1_12_9,q1_12_10,q1_13_1,q1_13_2,q1_13_3,q1_13_4,q1_13_5,q1_13_6,q1_13_7,q1_13_8,q1_13_9,q1_14_1,q1_14_2,q1_14_3,q1_14_4,q1_14_5,q1_14_6,q1_15,q1_15_a,q1_16,q2_1,q2_2,q2_3_1,q2_3_2,q2_3_3,q2_3_4,q2_3_5,q2_3_6,q2_4_1,q2_4_2,q2_4_3,q2_4_4,q2_5,q2_6,q2_7,q2_8,q3_1_1,q3_1_2,q3_1_3,q3_1_4,q3_1_5,q3_2,q3_3,q3_4,q3_4_a,q4_1,q4_2,q4_3,q4_4_1,q4_4_2,q4_4_3,q4_4_4,q4_4_5,q4_4_6,q4_4_7,q4_4_8,q4_4_9,q4_4_10,q4_4_11,q4_5_1_1,q4_5_2_1,q4_5_1_2,q4_5_2_2,q4_5_1_3,q4_5_2_3,q4_5_1_4,q4_5_2_4,q4_5_1_5,q4_5_2_5,q4_5_1_6,q4_5_2_6,q4_5_1_7,q4_5_2_7,q4_5_1_8,q4_5_2_8,q4_5_1_9,q4_5_2_9,q4_5_1_10,q4_5_2_10,q4_5_1_11,q4_5_2_11,q4_6_1,q4_6_2,q4_6_a,sq4,sq5,sq6,sq6_a,sq7,sq8,sq9,sq10,sq11,sq12
217,2,1,34,1,2017,12,2,3,1,4,1,2,-1,1,2,-1,-1, ,3,2,1,1,4,1,1,1,4,1,2,5,5,5,4,1,1,1,1,1,1,2,4,4,2,1,4,8, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,4,4,5,3,3,3,4,1,-1,3,3,2,1,1,1,0,1,1,1,0,0,0, ,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,12,13, ,5,2,-1, ,-1,-1,1,1,5,3
218,2,1,42,1,2012,4,3,3,2,3,2,1,1,2,-1,1,5, ,2,2,4,5,4,4,5,4,4,4,4,4,4,4,3,5,4,4,4,4,4,2,4,3,4,3,4,8, ,5,1,2,3,2,3,3,3,3,2,3,3,3,2,2,3,1,4,4,4,5,4,3,3,2,4500,4,4,2,1,0,0,0,0,0,0,0,0,0, ,1,2,1,2,1,3,1,3,2,3,2,3,1,3,1,2,1,2,1,3,1,3,5,4, ,6,2,3, ,4,5,1,4,8,3
219,1,1,30,1,2017,10,4,3,2,4,2,2,-1,1,2,-1,-1, ,3,2,4,4,4,4,5,4,4,4,4,3,5,4,3,2,3,3,3,4,3,3,4,4,4,4,5,1, ,3,1,2,4,3,3,2,3,3,2,2,1,3,3,3,3,3,4,4,3,5,4,3,3,2,5000,4,3,2,1,0,1,0,0,0,0,1,0,0, ,1,3,1,3,2,3,2,3,2,3,2,3,1,3,2,3,1,3,2,3,1,3,10,13, ,6,2,3, ,4,4,3,4,6,3
220,1,1,37,1,2015,4,2,3,1,4,1,1,2,3,-1,-1,-1, ,3,2,5,5,3,4,3,4,3,3,3,3,5,5,5,1,3,3,4,4,4,3,4,4,4,3,3,5, ,3,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,4,2,5,3,4,3,3,2,10000,4,4,2,0,0,0,0,0,1,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,15,1, ,6,2,2, ,1,6,1,4,4,3
221,1,1,29,1,2018,9,4,4,1,5,2,2,-1,1,2,-1,-1, ,4,2,5,4,4,4,3,3,2,3,3,4,5,5,3,2,2,2,4,4,4,2,5,5,3,2,5,8, ,1,1,2,4,3,4,4,3,4,4,4,5,5,4,3,3,1,5,4,5,4,5,3,4,1,-1,3,3,2,1,1,0,1,0,0,0,0,0,0, ,1,3,1,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,10,15, ,6,2,5, ,4,3,3,5,6,3
222,2,3,40,1,2007,9,3,3,2,5,3,1,1,1,1,-1,-1, ,2,2,4,3,4,3,3,3,4,4,3,4,4,3,4,3,4,3,4,3,4,4,3,3,4,3,3,6, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,5,4,3,4,3,3,3,3,2,5000,4,3,2,1,1,0,1,0,1,0,0,0,0, ,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,5,14, ,5,2,-1, ,-1,-1,2,1,5,4
223,2,3,36,1,2011,11,3,3,2,1,4,1,3,2,-1,8,6, ,1,1,5,5,5,5,5,5,2,4,5,5,3,4,2,1,2,2,2,3,2,4,5,5,4,4,5,1, ,4,1,3,4,3,3,3,3,3,2,3,2,4,3,3,3,2,5,5,5,4,4,3,3,2,5000,4,4,2,1,1,1,1,1,1,0,0,0,0, ,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,9,13, ,6,2,11,경찰,4,1,2,4,6,3
224,2,3,42,1,2011,3,4,4,1,3,4,1,2,2,-1,9,6, ,2,2,5,5,5,5,5,5,1,5,5,5,5,4,2,3,1,1,4,4,3,3,5,5,4,5,5,2, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,5,5,3,4,5,3,3,2,7500,4,4,1,1,1,0,1,1,0,0,0,0,0, ,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,15,12, ,6,1,-1, ,-1,-1,3,1,5,4
225,2,3,40,1,1998,11,1,1,2,4,3,1,2,2,-1,5,14, ,4,2,5,5,4,3,4,3,2,3,4,5,4,5,2,3,1,1,2,4,2,2,5,4,3,4,3,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,5,4,3,3,5,3,3,2,7000,3,3,2,0,0,0,0,0,1,0,1,0,0, ,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,5,13, ,5,1,-1, ,-1,-1,1,4,6,3
226,2,3,39,1,2009,11,2,1,2,4,2,1,2,2,-1,6,7, ,3,2,5,5,5,2,5,5,1,5,5,5,5,5,1,4,1,4,1,1,1,2,5,5,5,4,5,2, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,5,5,5,5,3,3,2,7000,4,4,1,1,1,1,0,1,0,1,1,0,0, ,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,7,12, ,5,2,-1, ,-1,-1,2,1,4,5
227,1,3,40,1,2006,11,1,1,2,5,1,1,2,2,-1,1,10, ,0,2,4,5,3,2,5,2,2,2,4,4,5,5,5,2,1,1,5,1,1,2,5,5,1,1,5,2, ,5,1,3,2,2,4,2,2,3,3,3,3,2,4,3,3,2,4,2,5,3,5,4,4,2,10000,4,4,1,1,1,1,1,1,1,1,1,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,11,14, ,6,2,2, ,4,4,1,5,5,3
228,1,3,42,1,2001,3,3,3,2,3,3,1,2,2,-1,6,8, ,2,2,3,4,2,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,4,4,6, ,1,1,2,2,2,3,3,3,3,3,2,3,3,3,2,3,5,4,3,3,5,4,3,3,2,3000,4,3,2,1,0,0,1,0,0,0,0,0,0, ,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,6, ,6,3,3, ,4,3,1,6,6,3
229,1,3,30,1,2018,1,3,2,2,4,1,2,-1,1,2,-1,-1, ,2,2,5,5,5,5,5,5,5,4,5,4,5,5,3,1,4,3,3,4,2,1,5,5,4,1,5,8, ,1,1,1,4,3,5,3,2,2,3,5,2,3,3,2,2,2,5,4,4,4,4,3,3,2,5000,3,3,2,0,1,0,0,0,0,1,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,9, ,6,2,11,경찰,4,1,2,4,7,3
230,1,3,36,1,2017,12,2,3,2,4,1,2,-1,1,3,-1,-1, ,5,2,4,2,3,3,4,3,4,2,3,2,5,5,2,1,4,1,4,4,2,2,5,4,3,3,4,8, ,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,4,3,5,3,3,3,4,2,5000,3,3,2,1,1,1,1,1,1,1,1,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,12,9, ,5,2,-1, ,-1,-1,1,5,5,3
231,1,3,43,1,2009,3,3,3,2,3,3,1,3,2,-1,10,14, ,3,2,4,4,3,3,4,3,4,3,4,3,4,3,3,4,4,4,3,3,4,4,3,4,3,4,4,8, ,7,1,3,4,3,3,4,4,5,4,3,4,4,3,3,3,3,4,3,3,4,4,3,3,2,4000,4,4,1,0,1,1,1,1,0,1,0,0,0, ,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,12,15, ,5,2,2, ,4,4,2,5,6,2
232,1,3,36,1,2011,12,3,2,2,5,2,1,2,2,-1,6,15, ,2,2,5,4,3,3,4,1,1,1,1,2,4,3,4,3,4,3,3,3,4,4,3,3,4,3,4,8, ,4,1,2,4,3,4,3,4,3,4,4,4,3,3,2,2,5,4,3,4,3,4,3,3,2,5000,3,4,2,0,1,0,1,0,1,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,8,12, ,5,3,3, ,4,4,2,5,6,3
233,1,13,33,1,2014,5,3,2,1,4,2,1,2,3,-1,-1,-1, ,3,3,4,5,4,4,3,4,3,3,4,4,4,4,3,5,4,3,2,3,3,4,3,4,3,3,3,8, ,7,1,3,4,5,4,4,4,3,3,4,3,3,3,2,2,4,4,3,4,4,4,3,3,2,10000,3,3,2,1,1,0,1,1,1,0,0,0,0, ,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,13,14, ,6,2,3, ,4,4,2,5,5,4
234,2,13,23,1,2019,2,3,3,1,4,2,2,-1,1,2,-1,-1, ,1,1,4,5,4,3,5,4,4,3,4,4,4,5,5,4,2,2,3,4,3,3,3,3,3,3,3,8, ,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,4,4,4,4,5,4,3,4,2,6000,3,4,1,1,1,1,0,0,0,0,0,0,0, ,1,3,1,3,1,3,1,3,2,3,2,3,1,3,1,3,1,3,2,3,2,3,14,9, ,4,2,-1, ,-1,-1,1,1,5,3
235,1,13,28,1,2019,5,3,1,2,4,2,2,-1,1,2,-1,-1, ,3,3,4,4,5,4,4,4,4,3,4,4,4,5,4,4,4,3,4,4,4,4,5,4,4,3,4,8, ,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,5,4,2,4,4,4,3,3,2,10000,3,3,2,1,1,0,0,0,0,0,0,0,0, ,1,3,1,3,1,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,3,3,14, ,5,2,-1, ,-1,-1,1,7,12,3
236,2,13,39,1,2001,5,3,3,2,4,2,1,2,2,-1,6,5, ,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,5,4,3,3,4,4,2,3,4,4,2,5,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,2,3,3,3,5,3,3,1,-1,4,4,2,0,0,0,0,0,0,0,0,0,1, ,1,3,1,3,2,3,2,3,2,3,2,3,2,3,1,3,1,3,2,3,1,3,1,12, ,4,2,-1, ,-1,-1,2,1,7,4
238,1,13,43,1,2004,2,4,3,2,4,1,1,2,2,-1,9,6, ,3,3,5,5,4,3,4,4,4,3,3,3,5,5,4,4,5,4,4,4,4,5,5,5,4,3,4,8, ,5,1,3,3,3,4,3,3,3,3,2,2,3,3,2,2,5,5,3,4,4,4,3,3,1,-1,3,4,2,1,1,0,0,0,0,0,0,0,0, ,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1, ,6,2,11, ,2,7,1,5,5,3
239,2,13,39,1,2010,5,2,3,2,4,1,1,2,2,-1,6,9, ,3,3,5,5,4,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,5,4,4,4,3,3,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,5,5,4,5,5,5,3,4,2,8000,4,4,2,1,1,1,0,0,0,0,0,0,0, ,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1, ,5,1,-1, ,-1,-1,1,1,5,3
240,2,13,41,1,2008,4,2,2,1,4,2,1,2,2,-1,1,9, ,3,2,4,3,3,3,5,5,2,3,3,3,5,5,3,3,2,2,4,4,3,5,5,5,2,3,5,8, ,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,4,4,4,5,4,5,3,3,2,6000,4,3,3,0,0,0,0,1,0,0,0,0,0, ,1,1,1,1,1,1,2,2,2,2,1,3,1,3,1,1,1,3,1,3,1,1,3,6, ,6,2,-1, ,-1,-1,1,2,4,3
241,2,13,41,1,2006,6,2,1,2,4,2,1,2,2,-1,9,10, ,2,2,5,5,5,5,5,5,3,4,4,3,5,5,5,2,2,4,2,3,3,2,4,4,4,2,4,8, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,4,4,5,4,5,3,3,2,5000,4,3,3,0,0,0,0,1,0,0,0,0,0, ,1,3,1,3,1,3,2,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,3,6, ,6,2,-1, ,-1,-1,1,1,4,3
242,1,13,38,1,2016,4,2,2,2,4,2,1,1,1,1,-1,-1, ,2,3,5,5,5,5,5,4,4,5,5,5,5,3,3,3,1,1,1,1,1,1,5,5,3,2,5,6, ,6,1,3,2,2,3,3,2,2,3,3,3,3,2,2,2,1,5,4,5,4,5,3,3,2,7000,3,3,1,1,1,1,1,1,1,0,1,0,0, ,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,13,14, ,6,2,4, ,2,6,1,5,5,4
243,1,13,24,1,2018,2,4,4,1,4,1,2,-1,1,4,-1,-1, ,4,3,5,5,5,5,5,4,4,4,4,5,4,4,4,1,1,1,2,2,3,4,4,4,4,4,4,8, ,6,1,3,4,4,4,3,4,4,1,1,2,2,2,2,2,2,5,5,5,5,5,3,3,2,5000,4,4,1,1,1,1,1,1,1,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,12,14, ,5,2,5, ,4,6,1,3,3,4
244,2,13,39,1,2016,1,1,1,2,5,2,2,-1,1,1,-1,-1, ,1,2,5,5,5,4,4,4,4,4,5,5,5,5,4,4,3,3,3,3,3,2,5,5,4,4,5,8, ,2,1,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,3,4,2,5000,4,3,2,1,0,0,0,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,9,12, ,7,2,2, ,4,2,1,5,7,2
245,2,13,41,1,2007,3,2,2,2,3,1,1,2,2,-1,10,5, ,2,2,4,5,5,4,4,5,3,3,3,3,5,5,4,3,1,2,2,2,2,4,2,4,2,4,5,6, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,4,3,5,3,3,3,3,2,5000,3,3,2,1,1,1,1,1,1,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,10,12, ,5,2,-1, ,-1,-1,1,4,6,4
246,2,8,32,1,2016,10,2,3,2,4,3,2,-1,3,-1,-1,-1, ,1,2,5,5,5,3,5,4,2,3,5,4,3,3,3,2,1,2,1,3,2,2,5,5,3,3,5,6, ,5,1,3,4,3,4,4,4,3,4,5,3,4,3,3,3,2,4,3,3,3,3,3,3,2,5000,4,3,2,1,1,1,0,0,1,0,1,0,0, ,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,13,9, ,6,2,3, ,4,2,1,4,6,3
247,1,8,44,1,2000,11,4,2,2,4,1,1,1,2,-1,5,3, ,2,2,4,3,3,3,4,3,1,3,3,3,4,4,4,2,3,3,4,3,3,3,4,4,4,4,4,8, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,4,4,4,4,4,2,3,2,4000,4,3,2,0,0,0,0,1,0,0,1,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,10, ,5,2,-1, ,-1,-1,1,1,1,3
248,2,8,44,1,2000,11,2,1,2,4,1,1,1,2,-1,8,5, ,2,2,5,5,5,4,4,4,2,5,5,5,5,5,5,3,1,4,5,5,5,1,5,5,3,3,3,1, ,5,1,3,3,3,3,3,2,2,4,1,1,1,1,2,2,5,4,4,4,4,4,3,3,2,4750,4,4,1,0,0,1,0,1,1,0,1,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,15,11, ,5,1,2, ,1,6,1,4,6,3
249,1,8,32,1,2018,10,1,2,2,5,3,2,-1,1,1,-1,-1, ,2,3,5,3,4,4,5,4,1,5,4,4,5,4,1,3,1,4,1,1,1,1,5,5,1,1,5,8, ,5,1,3,5,3,5,5,5,5,5,5,5,5,5,3,3,3,5,1,5,4,5,4,4,2,5000,4,4,3,0,1,0,1,1,0,0,1,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,7,13, ,6,1,3, ,4,1,2,4,7,4
250,2,8,29,1,2017,12,3,2,2,4,2,2,-1,1,1,-1,-1, ,2,2,5,5,4,5,5,4,2,2,5,5,3,3,2,2,2,2,2,3,3,2,5,5,4,2,5,6, ,5,1,3,3,2,4,4,4,4,4,4,2,4,4,3,3,4,4,3,4,3,4,3,3,2,5000,4,4,2,1,1,1,1,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,6,9, ,6,2,3, ,4,1,2,4,6,4
251,1,8,27,1,2018,9,3,2,2,4,2,1,1,3,-1,-1,-1, ,2,2,4,5,2,5,3,3,3,2,4,3,4,4,3,1,2,3,3,3,3,3,3,3,3,3,3,8, ,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,3,3,3,3,3,3,3,1,-1,4,4,2,0,0,0,0,0,0,0,1,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,6,9, ,6,2,-1, ,-1,-1,2,3,8,4
252,1,8,44,1,2006,5,3,1,2,3,2,1,2,2,-1,5,9, ,1,2,5,5,5,5,5,5,1,3,5,5,5,5,1,2,1,1,1,1,1,3,5,5,3,2,5,6, ,5,1,3,5,4,4,5,5,3,1,5,5,1,5,2,2,2,5,3,5,3,3,3,2,2,10000,3,3,2,0,1,0,0,1,0,0,1,0,0, ,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,12,4, ,5,2,9, ,2,6,1,7,6,4
253,2,8,44,1,2001,11,4,2,2,4,1,1,2,2,-1,3,5, ,3,3,5,5,5,3,3,3,1,3,5,5,5,5,5,2,1,4,5,5,3,3,4,5,3,3,3,8, ,3,1,2,5,3,5,5,5,5,2,2,3,5,1,2,2,1,5,4,5,4,4,4,4,2,10000,4,3,1,1,0,0,0,0,0,0,0,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,4,2, ,6,1,3, ,4,4,1,3,7,4
254,2,8,44,1,1998,11,4,1,2,4,3,1,2,2,-1,5,12, ,0,1,5,5,5,5,5,4,3,3,5,5,3,4,2,1,1,1,2,2,2,1,5,5,4,3,5,8, ,3,1,3,3,4,5,4,1,5,3,3,3,3,2,3,3,1,5,4,5,3,4,3,3,2,10000,4,4,1,1,1,0,0,0,0,0,0,0,0, ,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,13,14, ,6,2,6, ,2,6,1,5,8,5
255,1,8,32,1,2019,1,3,2,2,5,2,2,-1,3,-1,-1,-1, ,2,2,5,5,5,5,5,4,2,4,4,4,4,4,2,4,1,2,3,4,3,1,5,5,3,2,4,6, ,7,1,3,3,3,4,4,4,4,5,5,4,4,4,3,3,3,4,2,4,3,4,3,3,1,-1,4,3,3,0,1,0,0,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,12,9, ,6,2,3, ,4,1,1,4,7,3
256,2,8,39,1,2015,11,4,4,1,2,4,2,-1,3,-1,-1,-1, ,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,4,1,1,3,2,3,1,5,5,3,1,5,8, ,7,1,1,1,1,1,1,2,2,1,1,1,1,3,2,3,3,3,3,5,5,5,3,3,1,-1,3,3,2,0,1,0,0,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,9,15, ,6,2,3, ,4,2,1,5,10,2
257,1,8,39,1,2007,11,2,2,2,4,2,1,1,2,-1,5,9, ,2,2,5,5,5,5,5,5,3,5,5,5,5,3,3,3,1,1,1,1,1,1,5,5,3,1,5,6, ,6,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,5,4,5,3,4,3,3,2,10000,4,4,1,1,1,1,1,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,3,13,12, ,6,2,2, ,4,4,1,5,5,3
258,2,8,33,1,2015,1,4,1,2,4,3,2,-1,3,-1,-1,-1, ,1,1,5,5,5,5,5,5,5,5,5,5,3,3,3,1,2,2,1,2,2,2,4,4,4,2,4,6, ,5,1,3,3,3,3,3,3,3,4,4,2,4,3,3,3,2,5,5,3,3,4,2,2,2,5000,3,3,2,0,1,1,1,1,1,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,5,9, ,6,2,3, ,4,7,2,3,6,4
260,2,9,38,1,2012,8,3,2,2,3,2,1,1,1,1,-1,-1, ,2,2,4,3,2,2,3,3,2,2,3,3,2,3,3,4,3,2,4,3,3,3,3,3,4,3,3,8, ,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,4,4,5,4,4,3,3,2,6000,3,3,2,0,0,0,0,0,1,1,0,0,0, ,1,2,1,2,2,3,2,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,4,3, ,5,2,-1, ,-1,-1,1,1,6,3
261,2,13,29,1,2015,4,2,1,2,3,2,1,1,1,1,-1,-1, ,2,3,4,4,4,3,3,4,2,2,4,3,3,3,4,2,3,2,2,2,3,3,4,4,3,2,4,8, ,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,4,3,4,3,4,3,3,2,6000,3,3,2,1,1,0,0,1,0,0,0,0,0, ,1,2,1,3,1,3,1,3,1,3,2,3,2,3,1,3,2,3,2,3,2,3,3,14, ,5,2,-1, ,-1,-1,2,1,5,4
262,1,13,41,1,2016,1,1,1,2,4,2,2,-1,1,1,-1,-1, ,2,3,4,4,3,3,2,3,4,2,3,2,3,3,2,3,2,3,2,4,3,3,5,5,4,3,3,6, ,5,1,2,3,3,3,3,3,3,3,2,2,4,3,3,3,2,4,3,4,2,3,3,4,2,10000,4,4,1,1,0,1,0,0,0,0,1,0,0, ,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,7,10, ,6,2,2, ,4,4,1,5,7,4
263,1,7,37,1,2018,5,2,2,2,5,2,2,-1,1,2,-1,-1, ,3,2,4,4,4,4,4,3,3,4,3,4,4,4,5,4,4,3,4,3,3,4,4,4,4,3,4,6, ,2,1,3,4,4,3,4,4,4,4,3,3,4,3,4,2,2,4,3,4,4,5,4,4,1,-1,4,3,1,1,1,0,1,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,13,12, ,6,2,4, ,4,4,2,5,7,3
264,2,7,38,1,2007,5,4,4,1,4,2,1,2,2,-1,18,14,제왕절개로 인해서,2,2,4,5,5,5,4,3,3,4,3,4,5,5,4,2,4,2,5,5,4,4,5,5,4,2,5,2, ,3,1,2,4,3,3,4,4,4,3,3,2,3,2,3,3,2,5,4,4,4,4,3,4,2,3600,4,3,3,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,3,2,3,2,3,2,3,2,3,1,1,1,2,1,2,1,2,7,14, ,5,1,5, ,2,6,1,4,6,3
265,2,7,43,1,2009,6,4,2,2,4,1,1,1,3,-1,-1,-1, ,2,3,4,4,3,4,5,3,2,4,4,4,5,4,4,3,4,2,4,5,4,4,3,3,4,4,3,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,5,4,4,4,4,3,3,2,7000,3,3,2,0,1,1,1,1,0,0,1,0,0, ,1,3,1,2,1,3,1,3,1,3,1,3,1,3,1,1,1,3,1,3,1,3,13,7, ,5,2,-1, ,-1,-1,2,1,6,5
266,1,7,36,1,2016,10,3,2,2,4,2,2,-1,1,1,-1,-1, ,1,2,4,3,5,4,5,3,3,4,4,5,3,3,4,3,4,3,4,4,3,3,4,4,4,3,5,6, ,3,1,3,4,3,4,4,4,4,3,3,4,4,3,3,3,2,5,2,4,4,5,3,3,2,5000,3,3,2,0,0,1,1,1,0,0,1,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,4,9, ,6,2,3, ,4,4,2,5,6,3
267,2,7,37,1,2013,4,2,2,2,4,2,1,2,2,-1,6,9, ,2,2,5,5,5,3,4,5,3,4,4,4,5,5,3,3,2,5,3,4,3,1,4,4,3,3,5,6, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,2,4,2,4,4,4,3,3,1,-1,4,3,2,0,1,1,0,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,12,9, ,5,2,-1, ,-1,-1,2,1,5,3
268,1,7,30,1,2017,5,3,2,2,5,2,1,1,1,1,-1,-1, ,2,2,3,4,4,4,4,3,4,4,4,4,4,3,4,2,3,3,4,4,3,3,4,4,2,2,3,6, ,4,1,3,4,4,3,4,4,4,3,4,4,4,3,3,3,2,4,4,4,3,5,3,3,1,-1,3,4,2,0,1,1,1,1,1,0,0,0,0, ,1,1,1,2,2,3,2,3,2,3,1,2,1,2,1,1,1,2,1,1,1,2,12,15, ,5,2,4, ,4,4,2,4,4,4
269,1,7,44,1,2011,4,3,2,2,4,2,1,1,2,-1,5,1, ,3,2,2,3,2,4,4,2,2,3,3,2,4,4,3,2,3,2,3,4,3,3,3,3,2,3,2,6, ,6,1,2,4,3,4,3,3,4,4,4,3,3,3,2,2,2,5,4,4,4,3,3,3,2,8000,4,3,2,1,0,0,1,1,0,1,1,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,13,6, ,5,2,1, ,4,4,2,5,6,3
